"3963";"3";"2021-09-29 13:05:20";"40"
"3964";"3";"2021-09-29 13:05:21";"40"
"3965";"3";"2021-09-29 13:05:21";"41"
"3966";"3";"2021-09-29 13:05:21";"41"
"3967";"3";"2021-09-29 13:05:22";"40"
"3968";"3";"2021-09-29 13:05:22";"40"
"3969";"3";"2021-09-29 13:05:23";"40"
"3970";"3";"2021-09-29 13:05:23";"40"
"3971";"3";"2021-09-29 13:05:24";"40"
"3972";"3";"2021-09-29 13:05:24";"40"
"3973";"3";"2021-09-29 13:05:24";"41"
"3974";"3";"2021-09-29 13:05:25";"41"
"3975";"3";"2021-09-29 13:05:25";"40"
"3976";"3";"2021-09-29 13:05:26";"41"
"3977";"3";"2021-09-29 13:05:26";"40"
"3978";"3";"2021-09-29 13:05:26";"40"
"3979";"3";"2021-09-29 13:05:27";"40"
"3980";"3";"2021-09-29 13:05:28";"40"
"3981";"3";"2021-09-29 13:05:28";"40"
"3982";"3";"2021-09-29 13:05:29";"41"
"3983";"3";"2021-09-29 13:05:29";"40"
"3984";"3";"2021-09-29 13:05:29";"41"
"3985";"3";"2021-09-29 13:05:30";"41"
"3986";"3";"2021-09-29 13:05:30";"41"
