"1579";"1";"2021-09-30 14:55:00";"-44"
"1580";"1";"2021-09-30 14:55:01";"-45"
"1581";"1";"2021-09-30 14:55:02";"-44"
"1582";"1";"2021-09-30 14:55:03";"-45"
"1583";"1";"2021-09-30 14:55:04";"-44"
"1584";"1";"2021-09-30 14:55:05";"-43"
"1585";"1";"2021-09-30 14:55:06";"-44"
"1586";"1";"2021-09-30 14:55:07";"-44"
"1587";"1";"2021-09-30 14:55:08";"-44"
"1588";"1";"2021-09-30 14:55:09";"-44"
"1589";"1";"2021-09-30 14:55:10";"-44"
"1590";"1";"2021-09-30 14:55:11";"-44"
"1591";"1";"2021-09-30 14:55:12";"-44"
"1592";"1";"2021-09-30 14:55:13";"-44"
"1593";"1";"2021-09-30 14:55:14";"-45"
"1594";"1";"2021-09-30 14:55:15";"-45"
"1595";"1";"2021-09-30 14:55:16";"-44"
"1596";"1";"2021-09-30 14:55:18";"-44"
"1597";"1";"2021-09-30 14:55:19";"-44"
"1598";"1";"2021-09-30 14:55:20";"-43"
"1599";"1";"2021-09-30 14:55:21";"-44"
"1600";"1";"2021-09-30 14:55:22";"-44"
"1601";"1";"2021-09-30 14:55:23";"-44"
"1602";"1";"2021-09-30 14:55:24";"-44"
"1603";"1";"2021-09-30 14:55:25";"-44"
"1604";"1";"2021-09-30 14:55:26";"-44"
"1605";"1";"2021-09-30 14:55:27";"-44"
"1606";"1";"2021-09-30 14:55:28";"-44"
"1607";"1";"2021-09-30 14:55:29";"-44"
"1608";"1";"2021-09-30 14:55:30";"-45"
"1609";"1";"2021-09-30 14:55:31";"-45"
"1610";"1";"2021-09-30 14:55:32";"-44"
"1611";"1";"2021-09-30 14:55:33";"-45"
"1612";"1";"2021-09-30 14:55:34";"-45"
"1613";"1";"2021-09-30 14:55:35";"-45"
"1614";"1";"2021-09-30 14:55:36";"-44"
"1615";"1";"2021-09-30 14:55:37";"-45"
"1616";"1";"2021-09-30 14:55:38";"-45"
"1617";"1";"2021-09-30 14:55:39";"-45"
"1618";"1";"2021-09-30 14:55:40";"-44"
"1619";"1";"2021-09-30 14:55:42";"-44"
"1620";"1";"2021-09-30 14:55:43";"-44"
"1621";"1";"2021-09-30 14:55:44";"-44"
"1622";"1";"2021-09-30 14:55:45";"-44"
"1623";"1";"2021-09-30 14:55:47";"-45"
"1624";"1";"2021-09-30 14:55:47";"-45"
"1625";"1";"2021-09-30 14:55:48";"-44"
"1626";"1";"2021-09-30 14:55:49";"-45"
"1627";"1";"2021-09-30 14:55:50";"-45"
"1628";"1";"2021-09-30 14:55:51";"-45"
"1629";"1";"2021-09-30 14:55:52";"-44"
"1630";"1";"2021-09-30 14:55:53";"-44"
"1631";"1";"2021-09-30 14:55:54";"-44"
"1632";"1";"2021-09-30 14:55:55";"-44"
"1633";"1";"2021-09-30 14:55:56";"-44"
"1634";"1";"2021-09-30 14:55:57";"-44"
"1635";"1";"2021-09-30 14:55:58";"-45"
"1636";"1";"2021-09-30 14:55:59";"-43"
"1637";"1";"2021-09-30 14:56:00";"-45"
"1638";"1";"2021-09-30 14:56:01";"-44"
"1639";"1";"2021-09-30 14:56:02";"-44"
"1640";"1";"2021-09-30 14:56:03";"-44"
"1641";"1";"2021-09-30 14:56:04";"-44"
"1642";"1";"2021-09-30 14:56:06";"-44"
"1643";"1";"2021-09-30 14:56:07";"-44"
"1644";"1";"2021-09-30 14:56:08";"-44"
"1645";"1";"2021-09-30 14:56:09";"-44"
"1646";"1";"2021-09-30 14:56:10";"-44"
"1647";"1";"2021-09-30 14:56:11";"-44"
"1648";"1";"2021-09-30 14:56:12";"-44"
"1649";"1";"2021-09-30 14:56:13";"-43"
"1650";"1";"2021-09-30 14:56:14";"-44"
"1651";"1";"2021-09-30 14:56:15";"-44"
"1652";"1";"2021-09-30 14:56:16";"-45"
"1653";"1";"2021-09-30 14:56:17";"-45"
"1654";"1";"2021-09-30 14:56:18";"-45"
"1655";"1";"2021-09-30 14:56:19";"-45"
"1656";"1";"2021-09-30 14:56:20";"-45"
"1657";"1";"2021-09-30 14:56:21";"-45"
"1658";"1";"2021-09-30 14:56:22";"-45"
"1659";"1";"2021-09-30 14:56:23";"-45"
"1660";"1";"2021-09-30 14:56:24";"-45"
"1661";"1";"2021-09-30 14:56:25";"-45"
"1662";"1";"2021-09-30 14:56:26";"-45"
"1663";"1";"2021-09-30 14:56:27";"-45"
"1664";"1";"2021-09-30 14:56:28";"-45"
"1665";"1";"2021-09-30 14:56:29";"-45"
"1666";"1";"2021-09-30 14:56:30";"-45"
"1667";"1";"2021-09-30 14:56:32";"-45"
"1668";"1";"2021-09-30 14:56:34";"-43"
"1669";"1";"2021-09-30 14:56:35";"-44"
"1670";"1";"2021-09-30 14:56:36";"-45"
"1671";"1";"2021-09-30 14:56:37";"-45"
"1672";"1";"2021-09-30 14:56:38";"-44"
"1673";"1";"2021-09-30 14:56:39";"-44"
"1674";"1";"2021-09-30 14:56:40";"-45"
"1675";"1";"2021-09-30 14:56:41";"-44"
"1676";"1";"2021-09-30 14:56:42";"-45"
"1677";"1";"2021-09-30 14:56:43";"-45"
"1678";"1";"2021-09-30 14:56:44";"-45"
"1679";"1";"2021-09-30 14:56:45";"-44"
"1680";"1";"2021-09-30 14:56:46";"-45"
"1681";"1";"2021-09-30 14:56:47";"-45"
"1682";"1";"2021-09-30 14:56:48";"-44"
"1683";"1";"2021-09-30 14:56:49";"-45"
"1684";"1";"2021-09-30 14:56:50";"-45"
"1685";"1";"2021-09-30 14:56:51";"-45"
"1686";"1";"2021-09-30 14:56:52";"-44"
"1687";"1";"2021-09-30 14:56:53";"-45"
"1688";"1";"2021-09-30 14:56:54";"-45"
"1689";"1";"2021-09-30 14:56:55";"-45"
"1690";"1";"2021-09-30 14:56:57";"-45"
"1691";"1";"2021-09-30 14:56:58";"-45"
"1692";"1";"2021-09-30 14:56:59";"-44"
"1693";"1";"2021-09-30 14:57:00";"-45"
"1694";"1";"2021-09-30 14:57:01";"-44"
"1695";"1";"2021-09-30 14:57:02";"-44"
"1696";"1";"2021-09-30 14:57:03";"-45"
"1697";"1";"2021-09-30 14:57:04";"-45"
"1698";"1";"2021-09-30 14:57:05";"-45"
"1699";"1";"2021-09-30 14:57:06";"-45"
"1700";"1";"2021-09-30 14:57:07";"-44"
"1701";"1";"2021-09-30 14:57:08";"-45"
"1702";"1";"2021-09-30 14:57:09";"-45"
"1703";"1";"2021-09-30 14:57:10";"-44"
"1704";"1";"2021-09-30 14:57:11";"-45"
"1705";"1";"2021-09-30 14:57:12";"-44"
"1706";"1";"2021-09-30 14:57:13";"-45"
"1707";"1";"2021-09-30 14:57:14";"-45"
"1708";"1";"2021-09-30 14:57:15";"-45"
"1709";"1";"2021-09-30 14:57:16";"-44"
"1710";"1";"2021-09-30 14:57:17";"-45"
"1711";"1";"2021-09-30 14:57:18";"-45"
"1712";"1";"2021-09-30 14:57:19";"-44"
"1713";"1";"2021-09-30 14:57:20";"-45"
"1714";"1";"2021-09-30 14:57:22";"-45"
"1715";"1";"2021-09-30 14:57:23";"-45"
"1716";"1";"2021-09-30 14:57:24";"-45"
"1717";"1";"2021-09-30 14:57:25";"-44"
"1718";"1";"2021-09-30 14:57:26";"-45"
"1719";"1";"2021-09-30 14:57:29";"-45"
"1720";"1";"2021-09-30 14:57:29";"-45"
"1721";"1";"2021-09-30 14:57:29";"-45"
"1722";"1";"2021-09-30 14:57:30";"-45"
"1723";"1";"2021-09-30 14:57:31";"-44"
"1724";"1";"2021-09-30 14:57:32";"-46"
"1725";"1";"2021-09-30 14:57:33";"-45"
"1726";"1";"2021-09-30 14:57:34";"-45"
"1727";"1";"2021-09-30 14:57:35";"-45"
"1728";"1";"2021-09-30 14:57:36";"-45"
"1729";"1";"2021-09-30 14:57:37";"-45"
"1730";"1";"2021-09-30 14:57:38";"-45"
"1731";"1";"2021-09-30 14:57:39";"-45"
"1732";"1";"2021-09-30 14:57:40";"-45"
"1733";"1";"2021-09-30 14:57:41";"-45"
"1734";"1";"2021-09-30 14:57:42";"-45"
"1735";"1";"2021-09-30 14:57:43";"-45"
"1736";"1";"2021-09-30 14:57:44";"-45"
"1737";"1";"2021-09-30 14:57:46";"-45"
"1738";"1";"2021-09-30 14:57:47";"-45"
"1739";"1";"2021-09-30 14:57:48";"-44"
"1740";"1";"2021-09-30 14:57:49";"-44"
"1741";"1";"2021-09-30 14:57:50";"-45"
"1742";"1";"2021-09-30 14:57:51";"-45"
"1743";"1";"2021-09-30 14:57:52";"-45"
"1744";"1";"2021-09-30 14:57:53";"-45"
"1745";"1";"2021-09-30 14:57:54";"-45"
"1746";"1";"2021-09-30 14:57:55";"-44"
"1747";"1";"2021-09-30 14:57:56";"-45"
"1748";"1";"2021-09-30 14:57:57";"-45"
"1749";"1";"2021-09-30 14:57:58";"-45"
"1750";"1";"2021-09-30 14:57:59";"-45"
"1751";"1";"2021-09-30 14:58:00";"-45"
"1752";"1";"2021-09-30 14:58:01";"-45"
"1753";"1";"2021-09-30 14:58:02";"-45"
"1754";"1";"2021-09-30 14:58:03";"-45"
"1755";"1";"2021-09-30 14:58:05";"-44"
"1756";"1";"2021-09-30 14:58:05";"-44"
"1757";"1";"2021-09-30 14:58:06";"-45"
"1758";"1";"2021-09-30 14:58:07";"-45"
"1759";"1";"2021-09-30 14:58:08";"-44"
"1760";"1";"2021-09-30 14:58:09";"-45"
"1761";"1";"2021-09-30 14:58:11";"-45"
"1762";"1";"2021-09-30 14:58:12";"-45"
"1763";"1";"2021-09-30 14:58:13";"-45"
"1764";"1";"2021-09-30 14:58:14";"-45"
"1765";"1";"2021-09-30 14:58:15";"-44"
"1766";"1";"2021-09-30 14:58:16";"-44"
"1767";"1";"2021-09-30 14:58:17";"-45"
"1768";"1";"2021-09-30 14:58:18";"-44"
