"37822";"2021-10-10 17:22:08";"-74";"-62";"-58"
"37823";"2021-10-10 17:22:09";"-78";"-65";"-58"
"37824";"2021-10-10 17:22:10";"-68";"-72";"-57"
"37825";"2021-10-10 17:22:11";"-76";"-72";"-58"
"37826";"2021-10-10 17:22:12";"-74";"-71";"-58"
"37827";"2021-10-10 17:22:13";"-77";"-62";"-60"
"37828";"2021-10-10 17:22:14";"-75";"-63";"-59"
"37829";"2021-10-10 17:22:15";"-75";"-63";"-58"
"37830";"2021-10-10 17:22:16";"-76";"-62";"-59"
"37831";"2021-10-10 17:22:17";"-75";"-71";"-58"
"37832";"2021-10-10 17:22:18";"-75";"-71";"-59"
"37833";"2021-10-10 17:22:19";"-75";"-62";"-57"
"37834";"2021-10-10 17:22:20";"-74";"-71";"-60"
"37835";"2021-10-10 17:22:21";"-75";"-72";"-59"
"37836";"2021-10-10 17:22:22";"-75";"-71";"-59"
"37837";"2021-10-10 17:22:23";"-74";"-62";"-59"
"37838";"2021-10-10 17:22:24";"-74";"-72";"-59"
"37839";"2021-10-10 17:22:25";"-76";"-63";"-59"
"37840";"2021-10-10 17:22:27";"-76";"-72";"-59"
"37841";"2021-10-10 17:22:27";"-74";"-63";"-59"
"37842";"2021-10-10 17:22:29";"-74";"-65";"-59"
"37843";"2021-10-10 17:22:30";"-74";"-63";"-59"
"37844";"2021-10-10 17:22:31";"-67";"-72";"-59"
"37845";"2021-10-10 17:22:32";"-66";"-63";"-59"
"37846";"2021-10-10 17:22:33";"-74";"-62";"-59"
"37847";"2021-10-10 17:22:34";"-77";"-62";"-59"
"37848";"2021-10-10 17:22:35";"-77";"-63";"-59"
"37849";"2021-10-10 17:22:36";"-75";"-62";"-60"
"37850";"2021-10-10 17:22:37";"-74";"-63";"-60"
"37851";"2021-10-10 17:22:38";"-76";"-71";"-59"
"37852";"2021-10-10 17:22:39";"-76";"-62";"-59"
"37853";"2021-10-10 17:22:40";"-74";"-72";"-58"
"37854";"2021-10-10 17:22:41";"-74";"-62";"-59"
"37855";"2021-10-10 17:22:42";"-73";"-72";"-59"
"37856";"2021-10-10 17:22:43";"-67";"-71";"-60"
"37857";"2021-10-10 17:22:44";"-67";"-62";"-58"
"37858";"2021-10-10 17:22:45";"-67";"-71";"-59"
"37859";"2021-10-10 17:22:46";"-76";"-63";"-59"
"37860";"2021-10-10 17:22:47";"-68";"-63";"-60"
"37861";"2021-10-10 17:22:48";"-75";"-72";"-59"
