"28627";"2021-10-10 02:28:34";"-68";"-78";"-48"
"28628";"2021-10-10 02:28:35";"-72";"-68";"-48"
"28629";"2021-10-10 02:28:36";"-68";"-78";"-46"
"28630";"2021-10-10 02:28:37";"-68";"-79";"-48"
"28631";"2021-10-10 02:28:38";"-68";"-78";"-46"
"28632";"2021-10-10 02:28:39";"-68";"-68";"-49"
"28633";"2021-10-10 02:28:40";"-72";"-79";"-47"
"28634";"2021-10-10 02:28:41";"-67";"-69";"-47"
"28635";"2021-10-10 02:28:42";"-74";"-68";"-47"
"28636";"2021-10-10 02:28:43";"-68";"-69";"-47"
"28637";"2021-10-10 02:28:44";"-72";"-78";"-48"
"28638";"2021-10-10 02:28:45";"-72";"-79";"-46"
"28639";"2021-10-10 02:28:46";"-73";"-79";"-47"
"28640";"2021-10-10 02:28:48";"-73";"-79";"-48"
"28641";"2021-10-10 02:28:49";"-71";"-78";"-45"
"28642";"2021-10-10 02:28:50";"-72";"-78";"-45"
"28643";"2021-10-10 02:28:51";"-74";"-68";"-47"
"28644";"2021-10-10 02:28:52";"-68";"-68";"-48"
"28645";"2021-10-10 02:28:53";"-68";"-78";"-48"
"28646";"2021-10-10 02:28:54";"-68";"-77";"-46"
"28647";"2021-10-10 02:28:55";"-73";"-77";"-49"
"28648";"2021-10-10 02:28:56";"-67";"-68";"-48"
"28649";"2021-10-10 02:28:57";"-68";"-78";"-45"
"28650";"2021-10-10 02:28:58";"-72";"-68";"-46"
"28651";"2021-10-10 02:28:59";"-72";"-77";"-46"
"28652";"2021-10-10 02:29:00";"-74";"-68";"-48"
"28653";"2021-10-10 02:29:01";"-73";"-68";"-48"
"28654";"2021-10-10 02:29:02";"-72";"-68";"-48"
"28655";"2021-10-10 02:29:03";"-68";"-78";"-46"
"28656";"2021-10-10 02:29:04";"-67";"-79";"-48"
"28657";"2021-10-10 02:29:05";"-73";"-68";"-46"
"28658";"2021-10-10 02:29:06";"-72";"-68";"-46"
"28659";"2021-10-10 02:29:07";"-72";"-79";"-48"
"28660";"2021-10-10 02:29:08";"-73";"-77";"-48"
"28661";"2021-10-10 02:29:09";"-68";"-78";"-46"
"28662";"2021-10-10 02:29:10";"-68";"-68";"-46"
"28663";"2021-10-10 02:29:11";"-73";"-79";"-47"
"28664";"2021-10-10 02:29:12";"-73";"-78";"-48"
"28665";"2021-10-10 02:29:13";"-72";"-69";"-46"
"28666";"2021-10-10 02:29:14";"-72";"-79";"-47"
"28667";"2021-10-10 02:29:15";"-68";"-79";"-46"
"28668";"2021-10-10 02:29:16";"-72";"-79";"-47"
"28669";"2021-10-10 02:29:17";"-68";"-79";"-47"
"28670";"2021-10-10 02:29:18";"-68";"-78";"-46"
"28671";"2021-10-10 02:29:19";"-73";"-79";"-46"
"28672";"2021-10-10 02:29:20";"-72";"-68";"-48"
"28673";"2021-10-10 02:29:21";"-72";"-68";"-46"
"28674";"2021-10-10 02:29:22";"-72";"-78";"-46"
"28675";"2021-10-10 02:29:23";"-73";"-78";"-48"
"28676";"2021-10-10 02:29:24";"-67";"-68";"-46"
"28677";"2021-10-10 02:29:25";"-72";"-78";"-47"
"28678";"2021-10-10 02:29:26";"-72";"-68";"-48"
"28679";"2021-10-10 02:29:27";"-72";"-79";"-46"
"28680";"2021-10-10 02:29:28";"-68";"-68";"-46"
"28681";"2021-10-10 02:29:29";"-73";"-78";"-46"
"28682";"2021-10-10 02:29:30";"-68";"-68";"-45"
"28683";"2021-10-10 02:29:31";"-68";"-69";"-46"
"28684";"2021-10-10 02:29:32";"-72";"-68";"-45"
"28685";"2021-10-10 02:29:33";"-73";"-78";"-48"
"28686";"2021-10-10 02:29:34";"-68";"-68";"-48"
"28687";"2021-10-10 02:29:35";"-72";"-69";"-47"
"28688";"2021-10-10 02:29:36";"-67";"-69";"-46"
"28689";"2021-10-10 02:29:37";"-72";"-68";"-47"
"28690";"2021-10-10 02:29:38";"-68";"-68";"-46"
"28691";"2021-10-10 02:29:39";"-68";"-68";"-49"
"28692";"2021-10-10 02:29:41";"-72";"-79";"-49"
"28693";"2021-10-10 02:29:42";"-73";"-77";"-46"
"28694";"2021-10-10 02:29:43";"-68";"-68";"-47"
"28695";"2021-10-10 02:29:44";"-68";"-78";"-46"
"28696";"2021-10-10 02:29:45";"-68";"-68";"-48"
"28697";"2021-10-10 02:29:46";"-68";"-79";"-46"
"28698";"2021-10-10 02:29:47";"-72";"-80";"-49"
"28699";"2021-10-10 02:29:48";"-72";"-79";"-46"
"28700";"2021-10-10 02:29:49";"-69";"-68";"-46"
"28701";"2021-10-10 02:29:50";"-67";"-68";"-47"
"28702";"2021-10-10 02:29:51";"-68";"-68";"-46"
"28703";"2021-10-10 02:29:52";"-71";"-79";"-48"
"28704";"2021-10-10 02:29:53";"-72";"-78";"-45"
"28705";"2021-10-10 02:29:54";"-68";"-68";"-47"
"28706";"2021-10-10 02:29:55";"-68";"-77";"-46"
"28707";"2021-10-10 02:29:56";"-71";"-78";"-45"
"28708";"2021-10-10 02:29:57";"-74";"-78";"-47"
"28709";"2021-10-10 02:29:58";"-71";"-78";"-45"
"28710";"2021-10-10 02:29:59";"-72";"-78";"-46"
"28711";"2021-10-10 02:30:00";"-67";"-78";"-49"
"28712";"2021-10-10 02:30:01";"-68";"-68";"-46"
"28713";"2021-10-10 02:30:02";"-67";"-68";"-48"
"28714";"2021-10-10 02:30:03";"-68";"-68";"-48"
"28715";"2021-10-10 02:30:04";"-72";"-68";"-45"
"28716";"2021-10-10 02:30:05";"-68";"-77";"-46"
"28717";"2021-10-10 02:30:06";"-71";"-78";"-48"
"28718";"2021-10-10 02:30:07";"-72";"-78";"-48"
"28719";"2021-10-10 02:30:08";"-72";"-77";"-45"
"28720";"2021-10-10 02:30:09";"-74";"-76";"-47"
"28721";"2021-10-10 02:30:10";"-71";"-68";"-48"
"28722";"2021-10-10 02:30:11";"-72";"-68";"-47"
"28723";"2021-10-10 02:30:12";"-71";"-78";"-48"
"28724";"2021-10-10 02:30:13";"-72";"-78";"-45"
"28725";"2021-10-10 02:30:14";"-71";"-78";"-48"
"28726";"2021-10-10 02:30:15";"-71";"-78";"-48"
"28727";"2021-10-10 02:30:16";"-68";"-79";"-46"
"28728";"2021-10-10 02:30:17";"-71";"-68";"-46"
"28729";"2021-10-10 02:30:18";"-71";"-78";"-46"
"28730";"2021-10-10 02:30:19";"-68";"-78";"-46"
"28731";"2021-10-10 02:30:20";"-71";"-79";"-47"
"28732";"2021-10-10 02:30:21";"-72";"-79";"-46"
"28733";"2021-10-10 02:30:22";"-72";"-79";"-46"
"28734";"2021-10-10 02:30:23";"-72";"-79";"-48"
"28735";"2021-10-10 02:30:24";"-68";"-68";"-46"
"28736";"2021-10-10 02:30:25";"-68";"-78";"-46"
"28737";"2021-10-10 02:30:26";"-72";"-77";"-46"
"28738";"2021-10-10 02:30:27";"-72";"-68";"-47"
"28739";"2021-10-10 02:30:28";"-72";"-77";"-48"
"28740";"2021-10-10 02:30:29";"-68";"-68";"-48"
"28741";"2021-10-10 02:30:30";"-68";"-68";"-46"
"28742";"2021-10-10 02:30:31";"-72";"-68";"-46"
"28743";"2021-10-10 02:30:32";"-67";"-68";"-48"
"28744";"2021-10-10 02:30:33";"-72";"-78";"-46"
"28745";"2021-10-10 02:30:34";"-71";"-77";"-45"
"28746";"2021-10-10 02:30:35";"-72";"-68";"-46"
"28747";"2021-10-10 02:30:36";"-68";"-78";"-47"
"28748";"2021-10-10 02:30:37";"-72";"-77";"-47"
"28749";"2021-10-10 02:30:38";"-73";"-78";"-49"
"28750";"2021-10-10 02:30:39";"-72";"-77";"-47"
"28751";"2021-10-10 02:30:40";"-73";"-78";"-47"
"28752";"2021-10-10 02:30:41";"-72";"-68";"-48"
"28753";"2021-10-10 02:30:42";"-72";"-79";"-48"
"28754";"2021-10-10 02:30:43";"-67";"-68";"-46"
"28755";"2021-10-10 02:30:44";"-72";"-78";"-46"
"28756";"2021-10-10 02:30:45";"-68";"-68";"-48"
"28757";"2021-10-10 02:30:46";"-72";"-79";"-45"
"28758";"2021-10-10 02:30:47";"-71";"-79";"-48"
"28759";"2021-10-10 02:30:48";"-68";"-68";"-48"
"28760";"2021-10-10 02:30:49";"-72";"-79";"-45"
"28761";"2021-10-10 02:30:50";"-67";"-78";"-49"
"28762";"2021-10-10 02:30:52";"-71";"-68";"-48"
"28763";"2021-10-10 02:30:53";"-67";"-77";"-48"
"28764";"2021-10-10 02:30:54";"-72";"-78";"-46"
"28765";"2021-10-10 02:30:55";"-67";"-68";"-48"
"28766";"2021-10-10 02:30:56";"-72";"-78";"-48"
"28767";"2021-10-10 02:30:57";"-67";"-68";"-46"
"28768";"2021-10-10 02:30:58";"-72";"-69";"-46"
"28769";"2021-10-10 02:30:59";"-67";"-68";"-48"
"28770";"2021-10-10 02:31:00";"-67";"-68";"-46"
"28771";"2021-10-10 02:31:01";"-72";"-68";"-47"
"28772";"2021-10-10 02:31:02";"-72";"-68";"-46"
"28773";"2021-10-10 02:31:03";"-71";"-78";"-46"
"28774";"2021-10-10 02:31:04";"-72";"-79";"-48"
"28775";"2021-10-10 02:31:05";"-67";"-78";"-46"
"28776";"2021-10-10 02:31:06";"-67";"-68";"-48"
